yr,ir_use,jc_use,value
2017,mov,com,0.015
2016,mov,com,0.009000000000000001
2015,mov,com,0.009000000000000001
1998,mov,com,0.01
2004,mov,com,0.012
2000,mov,com,0.013000000000000001
1997,mov,com,0.009000000000000001
2007,mov,com,0.012
2010,mov,com,0.011
2003,mov,com,0.014
2011,mov,com,0.01
2001,mov,com,0.012
2008,fpd,com,0.003
2009,fpd,com,0.0
2005,fpd,com,0.003
2006,fpd,com,0.001
2012,fpd,com,0.001
2014,fpd,com,0.002
2013,fpd,com,0.001
1999,fpd,com,0.009000000000000001
2002,fpd,com,0.006
2017,fpd,com,0.001
2016,fpd,com,0.001
2015,fpd,com,0.001
1998,fpd,com,0.006
2004,fpd,com,0.004
2000,fpd,com,0.007
1997,fpd,com,0.01
2007,fpd,com,0.0
2010,fpd,com,0.007
2003,fpd,com,0.003
2011,fpd,com,0.006
2001,fpd,com,0.005
2008,slg,com,0.0
2009,slg,com,0.0
2005,slg,com,0.0
2006,slg,com,0.0
2012,slg,com,0.0
2014,slg,com,0.0
2013,slg,com,0.0
1999,slg,com,0.0
2002,slg,com,0.0
2017,slg,com,0.0
2016,slg,com,0.0
2015,slg,com,0.0
1998,slg,com,0.0
2004,slg,com,0.0
2000,slg,com,0.0
1997,slg,com,0.0
2007,slg,com,0.0
2010,slg,com,0.0
2003,slg,com,0.0
2011,slg,com,0.0
2001,slg,com,0.0
2008,pri,com,0.374
2009,pri,com,0.315
2005,pri,com,0.386
2006,pri,com,0.359
2012,pri,com,0.255
2014,pri,com,0.263
2013,pri,com,0.25
1999,pri,com,0.495
2002,pri,com,0.465
2017,pri,com,0.247
2016,pri,com,0.234
2015,pri,com,0.20700000000000002
1998,pri,com,0.44
2004,pri,com,0.392
2000,pri,com,0.494
1997,pri,com,0.372
2007,pri,com,0.334
2010,pri,com,0.338
2003,pri,com,0.425
2011,pri,com,0.303
2001,pri,com,0.455
2008,grd,com,0.724
2009,grd,com,0.739
2005,grd,com,0.594
2006,grd,com,0.665
2012,grd,com,0.773
2014,grd,com,0.927
2013,grd,com,0.806
1999,grd,com,0.596
2002,grd,com,0.537
2017,grd,com,0.985
2016,grd,com,0.892
2015,grd,com,0.77
1998,grd,com,0.556
2004,grd,com,0.554
2000,grd,com,0.604
1997,grd,com,0.47300000000000003
2007,grd,com,0.644
2010,grd,com,0.8210000000000001
2003,grd,com,0.496
2011,grd,com,0.864
2001,grd,com,0.549
2008,pip,com,0.0
2009,pip,com,0.0
2005,pip,com,0.0
2006,pip,com,0.0
2012,pip,com,0.0
2014,pip,com,0.0
2013,pip,com,0.0
1999,pip,com,0.0
2002,pip,com,0.0
2017,pip,com,0.0
2016,pip,com,0.0
2015,pip,com,0.0
1998,pip,com,0.0
2004,pip,com,0.0
2000,pip,com,0.0
1997,pip,com,0.0
2007,pip,com,0.0
2010,pip,com,0.0
2003,pip,com,0.0
2011,pip,com,0.0
2001,pip,com,0.0
2008,sle,com,0.123
2009,sle,com,0.129
2005,sle,com,0.099
2006,sle,com,0.101
2012,sle,com,0.14200000000000002
2014,sle,com,0.15
2013,sle,com,0.145
1999,sle,com,0.082
2002,sle,com,0.084
2017,sle,com,0.176
2016,sle,com,0.146
2015,sle,com,0.129
1998,sle,com,0.07100000000000001
2004,sle,com,0.1
2000,sle,com,0.079
1997,sle,com,0.06
2007,sle,com,0.101
2010,sle,com,0.149
2003,sle,com,0.093
2011,sle,com,0.158
2001,sle,com,0.069
2008,osv,com,1.562
2009,osv,com,1.3920000000000001
2005,osv,com,1.222
2006,osv,com,1.283
2012,osv,com,0.841
2014,osv,com,0.866
2013,osv,com,0.806
1999,osv,com,2.887
2002,osv,com,1.466
2017,osv,com,0.75
2016,osv,com,0.776
2015,osv,com,0.776
1998,osv,com,2.763
2004,osv,com,1.272
2000,osv,com,2.87
1997,osv,com,2.262
2007,osv,com,1.528
2010,osv,com,1.233
2003,osv,com,1.4020000000000001
2011,osv,com,1.058
2001,osv,com,2.2760000000000002
2008,trn,com,0.016
2009,trn,com,0.016
2005,trn,com,0.01
2006,trn,com,0.011
2012,trn,com,0.016
2014,trn,com,0.015
2013,trn,com,0.015
1999,trn,com,0.008
2002,trn,com,0.009000000000000001
2017,trn,com,0.016
2016,trn,com,0.013000000000000001
2015,trn,com,0.013000000000000001
1998,trn,com,0.007
2004,trn,com,0.01
2000,trn,com,0.008
1997,trn,com,0.006
2007,trn,com,0.013000000000000001
2010,trn,com,0.017
2003,trn,com,0.01
2011,trn,com,0.016
2001,trn,com,0.008
2008,smn,com,0.0
2009,smn,com,0.0
2005,smn,com,0.0
2006,smn,com,0.0
2012,smn,com,0.0
2014,smn,com,0.0
2013,smn,com,0.0
1999,smn,com,0.0
2002,smn,com,0.0
2017,smn,com,0.0
2016,smn,com,0.0
2015,smn,com,0.0
1998,smn,com,0.0
2004,smn,com,0.0
2000,smn,com,0.0
1997,smn,com,0.0
2007,smn,com,0.0
2010,smn,com,0.0
2003,smn,com,0.0
2011,smn,com,0.0
2001,smn,com,0.0
2008,fmt,com,0.967
2009,fmt,com,0.709
2005,fmt,com,0.67
2006,fmt,com,0.582
2012,fmt,com,1.665
2014,fmt,com,1.807
2013,fmt,com,1.568
1999,fmt,com,0.785
2002,fmt,com,1.022
2017,fmt,com,1.312
2016,fmt,com,1.355
2015,fmt,com,1.437
1998,fmt,com,0.424
2004,fmt,com,0.6980000000000001
2000,fmt,com,1.122
1997,fmt,com,0.20600000000000002
2007,fmt,com,0.635
2010,fmt,com,1.212
2003,fmt,com,0.746
2011,fmt,com,1.569
2001,fmt,com,0.9530000000000001
2008,pet,com,0.9390000000000001
2009,pet,com,0.886
2005,pet,com,0.799
2006,pet,com,0.863
2012,pet,com,0.873
2014,pet,com,0.788
2013,pet,com,1.004
1999,pet,com,0.47200000000000003
2002,pet,com,0.53
2017,pet,com,0.8130000000000001
2016,pet,com,0.504
2015,pet,com,0.496
1998,pet,com,0.33
2004,pet,com,0.685
2000,pet,com,0.594
1997,pet,com,0.338
2007,pet,com,0.923
2010,pet,com,1.036
2003,pet,com,0.5730000000000001
2011,pet,com,1.203
2001,pet,com,0.491
2008,cep,com,3.37
2009,cep,com,3.052
2005,cep,com,2.851
2006,cep,com,2.858
2012,cep,com,6.485
2014,cep,com,6.819
2013,cep,com,6.496
1999,cep,com,4.048
2002,cep,com,3.365
2017,cep,com,7.163
2016,cep,com,6.267
2015,cep,com,6.174
1998,cep,com,3.025
2004,cep,com,3.125
2000,cep,com,4.71
1997,cep,com,2.0380000000000003
2007,cep,com,2.605
2010,cep,com,5.207
2003,cep,com,3.063
2011,cep,com,6.058
2001,cep,com,3.9330000000000003
2008,wst,com,0.151
2009,wst,com,0.125
2005,wst,com,0.124
2006,wst,com,0.128
2012,wst,com,0.116
2014,wst,com,0.13
2013,wst,com,0.117
1999,wst,com,0.12
2002,wst,com,0.128
2017,wst,com,0.131
2016,wst,com,0.108
2015,wst,com,0.10200000000000001
1998,wst,com,0.099
2004,wst,com,0.124
2000,wst,com,0.136
1997,wst,com,0.08
2007,wst,com,0.128
2010,wst,com,0.14100000000000001
2003,wst,com,0.13
2011,wst,com,0.134
2001,wst,com,0.123
2008,mot,com,0.037
2009,mot,com,0.03
2005,mot,com,0.029
2006,mot,com,0.032
2012,mot,com,0.041
2014,mot,com,0.04
2013,mot,com,0.037
1999,mot,com,0.032
2002,mot,com,0.033
2017,mot,com,0.046
2016,mot,com,0.031
2015,mot,com,0.031
1998,mot,com,0.026000000000000002
2004,mot,com,0.035
2000,mot,com,0.038
1997,mot,com,0.022
2007,mot,com,0.031
2010,mot,com,0.043000000000000003
2003,mot,com,0.036000000000000004
2011,mot,com,0.039
2001,mot,com,0.031
2008,adm,com,16.9
2009,adm,com,15.746
2005,adm,com,9.841000000000001
2006,adm,com,9.89
2012,adm,com,23.234
2014,adm,com,25.631
2013,adm,com,24.338
1999,adm,com,13.563
2002,adm,com,10.458
2017,adm,com,23.432000000000002
2016,adm,com,23.25
2015,adm,com,23.628
1998,adm,com,9.103
2004,adm,com,9.019
2000,adm,com,14.957
1997,adm,com,5.71
2007,adm,com,15.132
2010,adm,com,19.339
2003,adm,com,10.146
2011,adm,com,23.355
2001,adm,com,12.228
2008,soc,com,0.0
2009,soc,com,0.0
2005,soc,com,0.0
2006,soc,com,0.0
2012,soc,com,0.0
2014,soc,com,0.0
2013,soc,com,0.0
1999,soc,com,0.0
2002,soc,com,0.0
2017,soc,com,0.0
2016,soc,com,0.0
2015,soc,com,0.0
1998,soc,com,0.0
2004,soc,com,0.0
2000,soc,com,0.0
1997,soc,com,0.0
2007,soc,com,0.0
2010,soc,com,0.0
2003,soc,com,0.0
2011,soc,com,0.0
2001,soc,com,0.0
2008,alt,com,0.0
2009,alt,com,0.0
2005,alt,com,0.0
2006,alt,com,0.0
2012,alt,com,0.0
2014,alt,com,0.0
2013,alt,com,0.0
1999,alt,com,0.0
2002,alt,com,0.0
2017,alt,com,0.0
2016,alt,com,0.0
2015,alt,com,0.0
1998,alt,com,0.0
2004,alt,com,0.0
2000,alt,com,0.0
1997,alt,com,0.0
2007,alt,com,0.0
2010,alt,com,0.0
2003,alt,com,0.0
2011,alt,com,0.0
2001,alt,com,0.0
2008,pmt,com,0.01
2009,pmt,com,0.007
2005,pmt,com,0.007
2006,pmt,com,0.007
2012,pmt,com,0.013000000000000001
2014,pmt,com,0.013000000000000001
2013,pmt,com,0.013000000000000001
1999,pmt,com,0.002
2002,pmt,com,0.004
2017,pmt,com,0.01
2016,pmt,com,0.011
2015,pmt,com,0.012
1998,pmt,com,0.001
2004,pmt,com,0.007
2000,pmt,com,0.004
1997,pmt,com,0.0
2007,pmt,com,0.008
2010,pmt,com,0.015
2003,pmt,com,0.005
2011,pmt,com,0.015
2001,pmt,com,0.004
2008,trk,com,0.016
2009,trk,com,0.015
2005,trk,com,0.027
2006,trk,com,0.02
2012,trk,com,0.017
2014,trk,com,0.018000000000000002
2013,trk,com,0.018000000000000002
1999,trk,com,0.039
2002,trk,com,0.047
2017,trk,com,0.03
2016,trk,com,0.019
2015,trk,com,0.017
1998,trk,com,0.042
2004,trk,com,0.027
2000,trk,com,0.046
1997,trk,com,0.036000000000000004
2007,trk,com,0.015
2010,trk,com,0.013000000000000001
2003,trk,com,0.035
2011,trk,com,0.014
2001,trk,com,0.04
2008,fdd,com,0.0
2009,fdd,com,0.0
2005,fdd,com,0.0
2006,fdd,com,0.0
2012,fdd,com,0.0
2014,fdd,com,0.0
2013,fdd,com,0.0
1999,fdd,com,0.0
2002,fdd,com,0.0
2017,fdd,com,0.0
2016,fdd,com,0.0
2015,fdd,com,0.0
1998,fdd,com,0.0
2004,fdd,com,0.0
2000,fdd,com,0.0
1997,fdd,com,0.0
2007,fdd,com,0.0
2010,fdd,com,0.0
2003,fdd,com,0.0
2011,fdd,com,0.0
2001,fdd,com,0.0
2008,wtt,com,0.0
2009,wtt,com,0.0
2005,wtt,com,0.0
2006,wtt,com,0.0
2012,wtt,com,0.0
2014,wtt,com,0.0
2013,wtt,com,0.0
1999,wtt,com,0.0
2002,wtt,com,0.0
2017,wtt,com,0.0
2016,wtt,com,0.0
2015,wtt,com,0.0
1998,wtt,com,0.0
2004,wtt,com,0.0
2000,wtt,com,0.0
1997,wtt,com,0.0
2007,wtt,com,0.0
2010,wtt,com,0.0
2003,wtt,com,0.0
2011,wtt,com,0.0
2001,wtt,com,0.0
2008,wpd,com,0.01
2009,wpd,com,0.006
2005,wpd,com,0.012
2006,wpd,com,0.008
2012,wpd,com,0.023
2014,wpd,com,0.024
2013,wpd,com,0.023
1999,wpd,com,0.007
2002,wpd,com,0.014
2017,wpd,com,0.018000000000000002
2016,wpd,com,0.02
2015,wpd,com,0.021
1998,wpd,com,0.004
2004,wpd,com,0.012
2000,wpd,com,0.01
1997,wpd,com,0.001
2007,wpd,com,0.008
2010,wpd,com,0.012
2003,wpd,com,0.012
2011,wpd,com,0.02
2001,wpd,com,0.009000000000000001
2008,wht,com,0.34400000000000003
2009,wht,com,0.335
2005,wht,com,0.366
2006,wht,com,0.325
2012,wht,com,0.114
2014,wht,com,0.113
2013,wht,com,0.12
1999,wht,com,0.6960000000000001
2002,wht,com,0.597
2017,wht,com,0.11900000000000001
2016,wht,com,0.108
2015,wht,com,0.099
1998,wht,com,0.615
2004,wht,com,0.308
2000,wht,com,0.759
1997,wht,com,0.439
2007,wht,com,0.337
2010,wht,com,0.21
2003,wht,com,0.5
2011,wht,com,0.153
2001,wht,com,0.6900000000000001
2008,oth,com,1.0
2009,oth,com,0.961
2005,oth,com,0.9430000000000001
2006,oth,com,0.937
2012,oth,com,1.158
2014,oth,com,1.177
2013,oth,com,1.171
1999,oth,com,0.6920000000000001
2002,oth,com,0.764
2017,oth,com,1.245
2016,oth,com,1.21
2015,oth,com,1.109
1998,oth,com,0.467
2004,oth,com,0.888
2000,oth,com,0.798
1997,oth,com,0.436
2007,oth,com,0.9540000000000001
2010,oth,com,1.067
2003,oth,com,0.741
2011,oth,com,1.123
2001,oth,com,0.735
2008,wrh,com,0.138
2009,wrh,com,0.131
2005,wrh,com,0.107
2006,wrh,com,0.112
2012,wrh,com,0.108
2014,wrh,com,0.117
2013,wrh,com,0.109
1999,wrh,com,0.081
2002,wrh,com,0.10300000000000001
2017,wrh,com,0.10300000000000001
2016,wrh,com,0.106
2015,wrh,com,0.094
1998,wrh,com,0.073
2004,wrh,com,0.095
2000,wrh,com,0.091
1997,wrh,com,0.056
2007,wrh,com,0.115
2010,wrh,com,0.126
2003,wrh,com,0.10200000000000001
2011,wrh,com,0.11900000000000001
2001,wrh,com,0.088
2008,ott,com,0.0
2009,ott,com,0.0
2005,ott,com,0.0
2006,ott,com,0.0
2012,ott,com,0.0
2014,ott,com,0.0
2013,ott,com,0.0
1999,ott,com,0.0
2002,ott,com,0.0
2017,ott,com,0.0
2016,ott,com,0.0
2015,ott,com,0.0
1998,ott,com,0.0
2004,ott,com,0.0
2000,ott,com,0.0
1997,ott,com,0.0
2007,ott,com,0.0
2010,ott,com,0.0
2003,ott,com,0.0
2011,ott,com,0.0
2001,ott,com,0.0
2008,che,com,0.166
2009,che,com,0.132
2005,che,com,0.132
2006,che,com,0.113
2012,che,com,0.266
2014,che,com,0.261
2013,che,com,0.251
1999,che,com,0.16
2002,che,com,0.2
2017,che,com,0.197
2016,che,com,0.18
2015,che,com,0.189
1998,che,com,0.10300000000000001
2004,che,com,0.146
2000,che,com,0.212
1997,che,com,0.068
2007,che,com,0.111
2010,che,com,0.20600000000000002
2003,che,com,0.158
2011,che,com,0.232
2001,che,com,0.194
2008,air,com,2.267
2009,air,com,1.797
2005,air,com,1.937
2006,air,com,2.0260000000000002
2012,air,com,2.184
2014,air,com,2.309
2013,air,com,2.153
1999,air,com,1.78
2002,air,com,1.704
2017,air,com,2.408
2016,air,com,2.141
2015,air,com,1.998
1998,air,com,1.582
2004,air,com,1.919
2000,air,com,2.016
1997,air,com,1.227
2007,air,com,1.994
2010,air,com,2.073
2003,air,com,1.863
2011,air,com,2.557
2001,air,com,1.7590000000000001
2008,mmf,com,0.033
2009,mmf,com,0.018000000000000002
2005,mmf,com,0.026000000000000002
2006,mmf,com,0.025
2012,mmf,com,0.096
2014,mmf,com,0.116
2013,mmf,com,0.109
1999,mmf,com,0.057
2002,mmf,com,0.084
2017,mmf,com,0.073
2016,mmf,com,0.081
2015,mmf,com,0.091
1998,mmf,com,0.032
2004,mmf,com,0.033
2000,mmf,com,0.094
1997,mmf,com,0.019
2007,mmf,com,0.024
2010,mmf,com,0.053
2003,mmf,com,0.042
2011,mmf,com,0.109
2001,mmf,com,0.056
2008,otr,com,0.43
2009,otr,com,0.405
2005,otr,com,0.452
2006,otr,com,0.442
2012,otr,com,0.361
2014,otr,com,0.384
2013,otr,com,0.368
1999,otr,com,0.45
2002,otr,com,0.554
2017,otr,com,0.451
2016,otr,com,0.371
2015,otr,com,0.325
1998,otr,com,0.405
2004,otr,com,0.426
2000,otr,com,0.527
1997,otr,com,0.301
2007,otr,com,0.435
2010,otr,com,0.359
2003,otr,com,0.497
2011,otr,com,0.358
2001,otr,com,0.498
2008,min,com,0.0
2009,min,com,0.0
2005,min,com,0.0
2006,min,com,0.0
2012,min,com,0.0
2014,min,com,0.0
2013,min,com,0.0
1999,min,com,0.0
2002,min,com,0.0
2017,min,com,0.0
2016,min,com,0.0
2015,min,com,0.0
1998,min,com,0.0
2004,min,com,0.0
2000,min,com,0.0
1997,min,com,0.0
2007,min,com,0.0
2010,min,com,0.0
2003,min,com,0.0
2011,min,com,0.0
2001,min,com,0.0
2008,othtax,com,1.3940000000000001
2009,othtax,com,1.472
2005,othtax,com,1.311
2006,othtax,com,1.328
2012,othtax,com,1.457
2014,othtax,com,1.717
2013,othtax,com,1.496
1999,othtax,com,1.1500000000000001
2002,othtax,com,1.2710000000000001
2017,othtax,com,1.949
2016,othtax,com,1.875
2015,othtax,com,1.7830000000000001
1998,othtax,com,0.933
2004,othtax,com,1.276
2000,othtax,com,1.339
1997,othtax,com,0.791
2007,othtax,com,1.401
2010,othtax,com,1.5250000000000001
2003,othtax,com,1.217
2011,othtax,com,1.472
2001,othtax,com,1.2770000000000001
2008,surplus,com,27.989
2009,surplus,com,37.813
2005,surplus,com,17.474
2006,surplus,com,18.345
2012,surplus,com,55.008
2014,surplus,com,46.571
2013,surplus,com,52.434000000000005
1999,surplus,com,6.8180000000000005
2002,surplus,com,8.305
2017,surplus,com,53.616
2016,surplus,com,51.834
2015,surplus,com,43.951
1998,surplus,com,8.452
2004,surplus,com,15.862
2000,surplus,com,-3.103
1997,surplus,com,9.533
2007,surplus,com,22.973
2010,surplus,com,42.352000000000004
2003,surplus,com,15.502
2011,surplus,com,47.942
2001,surplus,com,3.1350000000000002
2008,compen,com,149.61
2009,compen,com,147.439
2005,compen,com,114.528
2006,compen,com,127.443
2012,compen,com,192.56
2014,compen,com,213.681
2013,compen,com,197.383
1999,compen,com,93.498
2002,compen,com,99.185
2017,compen,com,264.615
2016,compen,com,246.314
2015,compen,com,234.627
1998,compen,com,78.35300000000001
2004,compen,com,104.3
2000,compen,com,114.027
1997,compen,com,64.145
2007,compen,com,140.56
2010,compen,com,156.457
2003,compen,com,97.637
2011,compen,com,172.21200000000002
2001,compen,com,112.046
2008,taxes,com,2.345
2009,taxes,com,2.191
2005,taxes,com,1.616
2006,taxes,com,1.851
2012,taxes,com,3.249
2014,taxes,com,3.978
2013,taxes,com,3.584
1999,taxes,com,1.5130000000000001
2002,taxes,com,1.436
2017,taxes,com,4.732
2016,taxes,com,4.5120000000000005
2015,taxes,com,4.331
1998,taxes,com,1.2570000000000001
2004,taxes,com,1.489
2000,taxes,com,1.814
1997,taxes,com,1.018
2007,taxes,com,2.146
2010,taxes,com,2.459
2003,taxes,com,1.399
2011,taxes,com,2.875
2001,taxes,com,1.718
2008,subsidies,com,0.0
2009,subsidies,com,0.0
2005,subsidies,com,0.0
2006,subsidies,com,0.0
2012,subsidies,com,0.0
2014,subsidies,com,0.0
2013,subsidies,com,0.0
1999,subsidies,com,0.0
2002,subsidies,com,0.0
2017,subsidies,com,0.0
2016,subsidies,com,0.0
2015,subsidies,com,0.0
1998,subsidies,com,0.0
2004,subsidies,com,0.0
2000,subsidies,com,0.0
1997,subsidies,com,0.0
2007,subsidies,com,0.0
2010,subsidies,com,0.0
2003,subsidies,com,0.0
2011,subsidies,com,0.0
2001,subsidies,com,0.0
2008,interm,com,100.596
2009,interm,com,90.747
2005,interm,com,82.906
2006,interm,com,81.487
2012,interm,com,101.926
2014,interm,com,111.881
2013,interm,com,103.888
1999,interm,com,83.21000000000001
2002,interm,com,89.544
2017,interm,com,109.349
2016,interm,com,101.974
2015,interm,com,97.159
1998,interm,com,64.59400000000001
2004,interm,com,78.657
2000,interm,com,96.608
1997,interm,com,48.387
2007,interm,com,89.861
2010,interm,com,102.236
2003,interm,com,81.97
2011,interm,com,106.43
2001,interm,com,87.059
2008,basicvalueadded,com,178.993
2009,basicvalueadded,com,186.72400000000002
2005,basicvalueadded,com,133.31300000000002
2006,basicvalueadded,com,147.115
2012,basicvalueadded,com,249.025
2014,basicvalueadded,com,261.969
2013,basicvalueadded,com,251.31300000000002
1999,basicvalueadded,com,101.46600000000001
2002,basicvalueadded,com,108.761
2017,basicvalueadded,com,320.18
2016,basicvalueadded,com,300.023
2015,basicvalueadded,com,280.361
1998,basicvalueadded,com,87.737
2004,basicvalueadded,com,121.437
2000,basicvalueadded,com,112.263
1997,basicvalueadded,com,74.47
2007,basicvalueadded,com,164.934
2010,basicvalueadded,com,200.334
2003,basicvalueadded,com,114.35600000000001
2011,basicvalueadded,com,221.626
2001,basicvalueadded,com,116.459
2008,industryoutput,com,279.589
2009,industryoutput,com,277.471
2005,industryoutput,com,216.219
2006,industryoutput,com,228.602
2012,industryoutput,com,350.951
2014,industryoutput,com,373.849
2013,industryoutput,com,355.201
1999,industryoutput,com,184.67600000000002
2002,industryoutput,com,198.305
2017,industryoutput,com,429.529
2016,industryoutput,com,401.998
2015,industryoutput,com,377.521
1998,industryoutput,com,152.33100000000002
2004,industryoutput,com,200.095
2000,industryoutput,com,208.871
1997,industryoutput,com,122.857
2007,industryoutput,com,254.79500000000002
2010,industryoutput,com,302.57
2003,industryoutput,com,196.326
2011,industryoutput,com,328.056
2001,industryoutput,com,203.518
2008,valueadded,com,181.338
2009,valueadded,com,188.915
2005,valueadded,com,134.929
2006,valueadded,com,148.966
2012,valueadded,com,252.274
2014,valueadded,com,265.947
2013,valueadded,com,254.897
1999,valueadded,com,102.97800000000001
2002,valueadded,com,110.197
2017,valueadded,com,324.913
2016,valueadded,com,304.535
2015,valueadded,com,284.693
1998,valueadded,com,88.994
2004,valueadded,com,122.926
2000,valueadded,com,114.077
1997,valueadded,com,75.488
2007,valueadded,com,167.08
2010,valueadded,com,202.793
2003,valueadded,com,115.755
2011,valueadded,com,224.501
2001,valueadded,com,118.177
2008,ppd,amb,1.784
2009,ppd,amb,1.6260000000000001
2005,ppd,amb,1.613
2006,ppd,amb,1.555
2012,ppd,amb,1.985
2014,ppd,amb,2.208
2013,ppd,amb,2.05
1999,ppd,amb,1.23
2002,ppd,amb,1.871
2017,ppd,amb,1.494
2016,ppd,amb,1.472
2015,ppd,amb,1.504
1998,ppd,amb,0.9590000000000001
2004,ppd,amb,1.622
2000,ppd,amb,1.239
1997,ppd,amb,1.192
2007,ppd,amb,1.931
2010,ppd,amb,1.74
2003,ppd,amb,1.685
2011,ppd,amb,1.86
2001,ppd,amb,1.435
2008,res,amb,11.709
2009,res,amb,12.766
2005,res,amb,8.865
2006,res,amb,10.129
2012,res,amb,16.006
2014,res,amb,16.679000000000002
2013,res,amb,14.708
1999,res,amb,4.611
2002,res,amb,5.74
2017,res,amb,21.037
2016,res,amb,19.871
2015,res,amb,19.509
1998,res,amb,4.529
2004,res,amb,7.732
2000,res,amb,4.642
1997,res,amb,4.439
2007,res,amb,11.835
2010,res,amb,13.095
2003,res,amb,6.8
2011,res,amb,13.426
2001,res,amb,4.937
2008,com,amb,2.857
2009,com,amb,3.085
2005,com,amb,2.456
2006,com,amb,2.5020000000000002
2012,com,amb,4.363
2014,com,amb,4.526
2013,com,amb,4.0040000000000004
1999,com,amb,1.709
2002,com,amb,2.306
2017,com,amb,6.34
2016,com,amb,5.41
2015,com,amb,5.056
1998,com,amb,1.44
2004,com,amb,2.3970000000000002
2000,com,amb,1.954
1997,com,amb,1.175
2007,com,amb,2.493
2010,com,amb,3.346
2003,com,amb,2.352
2011,com,amb,3.927
2001,com,amb,2.152
2008,amb,amb,9.205
2009,amb,amb,10.578
2005,amb,amb,9.632
2006,amb,amb,8.639
2012,amb,amb,14.534
2014,amb,amb,14.958
2013,amb,amb,14.566
1999,amb,amb,9.891
2002,amb,amb,10.586
2017,amb,amb,16.149
2016,amb,amb,15.403
2015,amb,amb,15.511000000000001
1998,amb,amb,10.163
2004,amb,amb,10.05
2000,amb,amb,10.207
1997,amb,amb,9.672
2007,amb,amb,7.728
2010,amb,amb,11.595
2003,amb,amb,10.391
2011,amb,amb,13.406
2001,amb,amb,10.687
2008,fbp,amb,0.02
2009,fbp,amb,0.015
2005,fbp,amb,0.014
2006,fbp,amb,0.014
2012,fbp,amb,0.018000000000000002
2014,fbp,amb,0.021
2013,fbp,amb,0.018000000000000002
1999,fbp,amb,0.012
2002,fbp,amb,0.006
2017,fbp,amb,0.02
2016,fbp,amb,0.017
2015,fbp,amb,0.019
1998,fbp,amb,0.013000000000000001
2004,fbp,amb,0.015
2000,fbp,amb,0.006
1997,fbp,amb,0.012
2007,fbp,amb,0.019
2010,fbp,amb,0.017
2003,fbp,amb,0.014
2011,fbp,amb,0.019
2001,fbp,amb,0.012
2008,rec,amb,0.342
2009,rec,amb,0.354
2005,rec,amb,0.3
2006,rec,amb,0.326
2012,rec,amb,0.242
2014,rec,amb,0.222
2013,rec,amb,0.218
1999,rec,amb,0.139
2002,rec,amb,0.322
2017,rec,amb,0.185
2016,rec,amb,0.149
2015,rec,amb,0.191
1998,rec,amb,0.107
2004,rec,amb,0.337
2000,rec,amb,0.164
1997,rec,amb,0.08600000000000001
2007,rec,amb,0.443
2010,rec,amb,0.34400000000000003
2003,rec,amb,0.305
2011,rec,amb,0.395
2001,rec,amb,0.249
2008,con,amb,0.389
2009,con,amb,0.439
2005,con,amb,0.218
2006,con,amb,0.195
2012,con,amb,0.387
2014,con,amb,0.338
2013,con,amb,0.333
1999,con,amb,0.329
2002,con,amb,0.384
2017,con,amb,0.254
2016,con,amb,0.275
2015,con,amb,0.291
1998,con,amb,0.42
2004,con,amb,0.291
2000,con,amb,0.267
1997,con,amb,0.402
2007,con,amb,0.31
2010,con,amb,0.483
2003,con,amb,0.389
2011,con,amb,0.511
2001,con,amb,0.375
2008,agr,amb,0.0
2009,agr,amb,0.0
2005,agr,amb,0.0
2006,agr,amb,0.0
2012,agr,amb,0.0
2014,agr,amb,0.0
2013,agr,amb,0.0
1999,agr,amb,0.0
2002,agr,amb,0.0
2017,agr,amb,0.0
2016,agr,amb,0.0
2015,agr,amb,0.0
1998,agr,amb,0.0
2004,agr,amb,0.0
2000,agr,amb,0.0
1997,agr,amb,0.0
2007,agr,amb,0.0
2010,agr,amb,0.0
2003,agr,amb,0.0
2011,agr,amb,0.0
2001,agr,amb,0.0
2008,eec,amb,0.052000000000000005
2009,eec,amb,0.038
2005,eec,amb,0.037
2006,eec,amb,0.049
2012,eec,amb,0.035
2014,eec,amb,0.036000000000000004
2013,eec,amb,0.036000000000000004
1999,eec,amb,0.026000000000000002
2002,eec,amb,0.021
2017,eec,amb,0.027
2016,eec,amb,0.025
2015,eec,amb,0.026000000000000002
1998,eec,amb,0.02
2004,eec,amb,0.032
2000,eec,amb,0.031
1997,eec,amb,0.015
2007,eec,amb,0.07
2010,eec,amb,0.033
2003,eec,amb,0.024
2011,eec,amb,0.032
2001,eec,amb,0.025
2008,use,amb,0.013000000000000001
2009,use,amb,0.011
2005,use,amb,0.014
2006,use,amb,0.018000000000000002
2012,use,amb,0.006
2014,use,amb,0.005
2013,use,amb,0.005
1999,use,amb,0.006
2002,use,amb,0.006
2017,use,amb,0.004
2016,use,amb,0.003
2015,use,amb,0.004
1998,use,amb,0.005
