uni_0,uni_1,uni_2,uni_3,value
res,MA,2015,million metric tons of carbon dioxide,13.5
res,MA,1998,million metric tons of carbon dioxide,13.1
res,MA,2004,million metric tons of carbon dioxide,14.8
res,MA,2000,million metric tons of carbon dioxide,15.5
res,MA,1997,million metric tons of carbon dioxide,14.3
res,MA,2007,million metric tons of carbon dioxide,13.4
res,MA,2010,million metric tons of carbon dioxide,13.5
res,MA,2003,million metric tons of carbon dioxide,16.2
res,MA,2011,million metric tons of carbon dioxide,13.5
res,MA,2001,million metric tons of carbon dioxide,15.8
res,MS,2008,million metric tons of carbon dioxide,1.8
res,MS,2009,million metric tons of carbon dioxide,1.8
res,MS,2005,million metric tons of carbon dioxide,1.8
res,MS,2006,million metric tons of carbon dioxide,1.6
res,MS,2012,million metric tons of carbon dioxide,1.4
res,MS,2014,million metric tons of carbon dioxide,2.0
res,MS,2013,million metric tons of carbon dioxide,1.7
res,MS,1999,million metric tons of carbon dioxide,1.9
res,MS,2002,million metric tons of carbon dioxide,2.1
res,MS,2017,million metric tons of carbon dioxide,1.3
res,MS,2016,million metric tons of carbon dioxide,1.4
res,MS,2015,million metric tons of carbon dioxide,1.6
res,MS,1998,million metric tons of carbon dioxide,1.9
res,MS,2004,million metric tons of carbon dioxide,1.8
res,MS,2000,million metric tons of carbon dioxide,2.4
res,MS,1997,million metric tons of carbon dioxide,2.0
res,MS,2007,million metric tons of carbon dioxide,1.6
res,MS,2010,million metric tons of carbon dioxide,2.0
res,MS,2003,million metric tons of carbon dioxide,2.0
res,MS,2011,million metric tons of carbon dioxide,1.7
res,MS,2001,million metric tons of carbon dioxide,2.4
res,WA,2008,million metric tons of carbon dioxide,5.6
res,WA,2009,million metric tons of carbon dioxide,5.6
res,WA,2005,million metric tons of carbon dioxide,5.0
res,WA,2006,million metric tons of carbon dioxide,5.1
res,WA,2012,million metric tons of carbon dioxide,5.1
res,WA,2014,million metric tons of carbon dioxide,5.1
res,WA,2013,million metric tons of carbon dioxide,5.3
res,WA,1999,million metric tons of carbon dioxide,5.3
res,WA,2002,million metric tons of carbon dioxide,5.5
res,WA,2017,million metric tons of carbon dioxide,6.1
res,WA,2016,million metric tons of carbon dioxide,5.1
res,WA,2015,million metric tons of carbon dioxide,4.7
res,WA,1998,million metric tons of carbon dioxide,4.7
res,WA,2004,million metric tons of carbon dioxide,4.9
res,WA,2000,million metric tons of carbon dioxide,5.2
res,WA,1997,million metric tons of carbon dioxide,4.8
res,WA,2007,million metric tons of carbon dioxide,5.2
res,WA,2010,million metric tons of carbon dioxide,5.1
res,WA,2003,million metric tons of carbon dioxide,4.9
res,WA,2011,million metric tons of carbon dioxide,5.6
res,WA,2001,million metric tons of carbon dioxide,6.0
res,TX,2008,million metric tons of carbon dioxide,12.0
res,TX,2009,million metric tons of carbon dioxide,11.7
res,TX,2005,million metric tons of carbon dioxide,12.0
res,TX,2006,million metric tons of carbon dioxide,10.5
res,TX,2012,million metric tons of carbon dioxide,10.2
res,TX,2014,million metric tons of carbon dioxide,14.0
res,TX,2013,million metric tons of carbon dioxide,12.3
res,TX,1999,million metric tons of carbon dioxide,11.7
res,TX,2002,million metric tons of carbon dioxide,13.9
res,TX,2017,million metric tons of carbon dioxide,9.9
res,TX,2016,million metric tons of carbon dioxide,10.8
res,TX,2015,million metric tons of carbon dioxide,12.8
res,TX,1998,million metric tons of carbon dioxide,12.1
res,TX,2004,million metric tons of carbon dioxide,12.1
res,TX,2000,million metric tons of carbon dioxide,12.9
res,TX,1997,million metric tons of carbon dioxide,13.6
res,TX,2007,million metric tons of carbon dioxide,12.5
res,TX,2010,million metric tons of carbon dioxide,13.7
res,TX,2003,million metric tons of carbon dioxide,13.4
res,TX,2011,million metric tons of carbon dioxide,12.0
res,TX,2001,million metric tons of carbon dioxide,14.0
res,AL,2008,million metric tons of carbon dioxide,2.5
res,AL,2009,million metric tons of carbon dioxide,2.5
res,AL,2005,million metric tons of carbon dioxide,2.7
res,AL,2006,million metric tons of carbon dioxide,2.5
res,AL,2012,million metric tons of carbon dioxide,1.8
res,AL,2014,million metric tons of carbon dioxide,2.4
res,AL,2013,million metric tons of carbon dioxide,2.2
res,AL,1999,million metric tons of carbon dioxide,3.3
res,AL,2002,million metric tons of carbon dioxide,3.3
res,AL,2017,million metric tons of carbon dioxide,1.7
res,AL,2016,million metric tons of carbon dioxide,1.9
res,AL,2015,million metric tons of carbon dioxide,2.1
res,AL,1998,million metric tons of carbon dioxide,3.1
res,AL,2004,million metric tons of carbon dioxide,3.0
res,AL,2000,million metric tons of carbon dioxide,3.7
res,AL,1997,million metric tons of carbon dioxide,3.4
res,AL,2007,million metric tons of carbon dioxide,2.4
res,AL,2010,million metric tons of carbon dioxide,2.9
res,AL,2003,million metric tons of carbon dioxide,3.1
res,AL,2011,million metric tons of carbon dioxide,2.3
res,AL,2001,million metric tons of carbon dioxide,3.5
res,NV,2008,million metric tons of carbon dioxide,2.3
res,NV,2009,million metric tons of carbon dioxide,2.3
res,NV,2005,million metric tons of carbon dioxide,2.2
res,NV,2006,million metric tons of carbon dioxide,2.3
res,NV,2012,million metric tons of carbon dioxide,2.2
res,NV,2014,million metric tons of carbon dioxide,2.1
res,NV,2013,million metric tons of carbon dioxide,2.5
res,NV,1999,million metric tons of carbon dioxide,1.8
res,NV,2002,million metric tons of carbon dioxide,2.0
res,NV,2017,million metric tons of carbon dioxide,2.4
res,NV,2016,million metric tons of carbon dioxide,2.3
res,NV,2015,million metric tons of carbon dioxide,2.2
res,NV,1998,million metric tons of carbon dioxide,1.9
res,NV,2004,million metric tons of carbon dioxide,2.2
res,NV,2000,million metric tons of carbon dioxide,1.8
res,NV,1997,million metric tons of carbon dioxide,1.6
res,NV,2007,million metric tons of carbon dioxide,2.3
res,NV,2010,million metric tons of carbon dioxide,2.4
res,NV,2003,million metric tons of carbon dioxide,2.0
res,NV,2011,million metric tons of carbon dioxide,2.4
res,NV,2001,million metric tons of carbon dioxide,2.0
res,SD,2008,million metric tons of carbon dioxide,1.2
res,SD,2009,million metric tons of carbon dioxide,1.2
res,SD,2005,million metric tons of carbon dioxide,1.0
res,SD,2006,million metric tons of carbon dioxide,1.0
res,SD,2012,million metric tons of carbon dioxide,0.9
res,SD,2014,million metric tons of carbon dioxide,1.1
res,SD,2013,million metric tons of carbon dioxide,1.1
res,SD,1999,million metric tons of carbon dioxide,1.1
res,SD,2002,million metric tons of carbon dioxide,1.2
res,SD,2017,million metric tons of carbon dioxide,1.0
res,SD,2016,million metric tons of carbon dioxide,1.0
res,SD,2015,million metric tons of carbon dioxide,0.9
res,SD,1998,million metric tons of carbon dioxide,1.1
res,SD,2004,million metric tons of carbon dioxide,1.1
res,SD,2000,million metric tons of carbon dioxide,1.2
res,SD,1997,million metric tons of carbon dioxide,1.3
res,SD,2007,million metric tons of carbon dioxide,1.0
res,SD,2010,million metric tons of carbon dioxide,1.1
res,SD,2003,million metric tons of carbon dioxide,1.2
res,SD,2011,million metric tons of carbon dioxide,1.0
res,SD,2001,million metric tons of carbon dioxide,1.1
res,MN,2008,million metric tons of carbon dioxide,9.6
res,MN,2009,million metric tons of carbon dioxide,9.0
res,MN,2005,million metric tons of carbon dioxide,9.0
res,MN,2006,million metric tons of carbon dioxide,8.2
res,MN,2012,million metric tons of carbon dioxide,7.3
res,MN,2014,million metric tons of carbon dioxide,9.9
res,MN,2013,million metric tons of carbon dioxide,9.2
res,MN,1999,million metric tons of carbon dioxide,8.5
res,MN,2002,million metric tons of carbon dioxide,9.3
res,MN,2017,million metric tons of carbon dioxide,8.6
res,MN,2016,million metric tons of carbon dioxide,8.0
res,MN,2015,million metric tons of carbon dioxide,8.1
res,MN,1998,million metric tons of carbon dioxide,8.1
res,MN,2004,million metric tons of carbon dioxide,9.4
res,MN,2000,million metric tons of carbon dioxide,9.3
res,MN,1997,million metric tons of carbon dioxide,9.6
res,MN,2007,million metric tons of carbon dioxide,8.9
res,MN,2010,million metric tons of carbon dioxide,8.3
res,MN,2003,million metric tons of carbon dioxide,9.8
res,MN,2011,million metric tons of carbon dioxide,8.3
res,MN,2001,million metric tons of carbon dioxide,8.9
res,VT,2008,million metric tons of carbon dioxide,1.3
res,VT,2009,million metric tons of carbon dioxide,1.5
res,VT,2005,million metric tons of carbon dioxide,1.6
res,VT,2006,million metric tons of carbon dioxide,1.5
res,VT,2012,million metric tons of carbon dioxide,1.1
res,VT,2014,million metric tons of carbon dioxide,1.4
res,VT,2013,million metric tons of carbon dioxide,1.3
res,VT,1999,million metric tons of carbon dioxide,1.4
res,VT,2002,million metric tons of carbon dioxide,1.5
res,VT,2017,million metric tons of carbon dioxide,1.4
res,VT,2016,million metric tons of carbon dioxide,1.3
res,VT,2015,million metric tons of carbon dioxide,1.4
res,VT,1998,million metric tons of carbon dioxide,1.4
res,VT,2004,million metric tons of carbon dioxide,1.8
res,VT,2000,million metric tons of carbon dioxide,1.6
res,VT,1997,million metric tons of carbon dioxide,1.5
res,VT,2007,million metric tons of carbon dioxide,1.5
res,VT,2010,million metric tons of carbon dioxide,1.3
res,VT,2003,million metric tons of carbon dioxide,1.6
res,VT,2011,million metric tons of carbon dioxide,1.3
res,VT,2001,million metric tons of carbon dioxide,1.6
res,MO,2008,million metric tons of carbon dioxide,7.6
res,MO,2009,million metric tons of carbon dioxide,6.9
res,MO,2005,million metric tons of carbon dioxide,7.0
res,MO,2006,million metric tons of carbon dioxide,6.3
res,MO,2012,million metric tons of carbon dioxide,5.3
res,MO,2014,million metric tons of carbon dioxide,7.3
res,MO,2013,million metric tons of carbon dioxide,6.7
res,MO,1999,million metric tons of carbon dioxide,7.8
res,MO,2002,million metric tons of carbon dioxide,7.9
res,MO,2017,million metric tons of carbon dioxide,5.4
res,MO,2016,million metric tons of carbon dioxide,5.6
res,MO,2015,million metric tons of carbon dioxide,6.0
res,MO,1998,million metric tons of carbon dioxide,7.3
res,MO,2004,million metric tons of carbon dioxide,7.3
res,MO,2000,million metric tons of carbon dioxide,7.8
res,MO,1997,million metric tons of carbon dioxide,8.7
res,MO,2007,million metric tons of carbon dioxide,6.7
res,MO,2010,million metric tons of carbon dioxide,6.9
res,MO,2003,million metric tons of carbon dioxide,7.8
res,MO,2011,million metric tons of carbon dioxide,6.5
res,MO,2001,million metric tons of carbon dioxide,8.5
res,IN,2008,million metric tons of carbon dioxide,9.7
res,IN,2009,million metric tons of carbon dioxide,8.9
res,IN,2005,million metric tons of carbon dioxide,9.5
res,IN,2006,million metric tons of carbon dioxide,8.1
res,IN,2012,million metric tons of carbon dioxide,7.0
res,IN,2014,million metric tons of carbon dioxide,9.4
res,IN,2013,million metric tons of carbon dioxide,8.7
res,IN,1999,million metric tons of carbon dioxide,10.4
res,IN,2002,million metric tons of carbon dioxide,10.2
res,IN,2017,million metric tons of carbon dioxide,7.6
res,IN,2016,million metric tons of carbon dioxide,7.6
res,IN,2015,million metric tons of carbon dioxide,8.0
res,IN,1998,million metric tons of carbon dioxide,9.1
res,IN,2004,million metric tons of carbon dioxide,9.7
res,IN,2000,million metric tons of carbon dioxide,10.6
res,IN,1997,million metric tons of carbon dioxide,11.1
res,IN,2007,million metric tons of carbon dioxide,9.1
res,IN,2010,million metric tons of carbon dioxide,8.7
res,IN,2003,million metric tons of carbon dioxide,11.1
res,IN,2011,million metric tons of carbon dioxide,8.3
res,IN,2001,million metric tons of carbon dioxide,9.5
res,LA,2008,million metric tons of carbon dioxide,2.2
res,LA,2009,million metric tons of carbon dioxide,2.2
res,LA,2005,million metric tons of carbon dioxide,2.5
res,LA,2006,million metric tons of carbon dioxide,2.1
res,LA,2012,million metric tons of carbon dioxide,1.8
res,LA,2014,million metric tons of carbon dioxide,2.6
res,LA,2013,million metric tons of carbon dioxide,2.2
res,LA,1999,million metric tons of carbon dioxide,2.9
res,LA,2002,million metric tons of carbon dioxide,2.9
res,LA,2017,million metric tons of carbon dioxide,1.7
res,LA,2016,million metric tons of carbon dioxide,1.8
res,LA,2015,million metric tons of carbon dioxide,2.1
res,LA,1998,million metric tons of carbon dioxide,3.0
res,LA,2004,million metric tons of carbon dioxide,2.5
res,LA,2000,million metric tons of carbon dioxide,3.3
res,LA,1997,million metric tons of carbon dioxide,3.4
res,LA,2007,million metric tons of carbon dioxide,2.2
res,LA,2010,million metric tons of carbon dioxide,2.6
res,LA,2003,million metric tons of carbon dioxide,2.8
res,LA,2011,million metric tons of carbon dioxide,2.3
res,LA,2001,million metric tons of carbon dioxide,3.1
res,KS,2008,million metric tons of carbon dioxide,4.5
res,KS,2009,million metric tons of carbon dioxide,4.5
res,KS,2005,million metric tons of carbon dioxide,4.0
res,KS,2006,million metric tons of carbon dioxide,3.5
res,KS,2012,million metric tons of carbon dioxide,3.2
res,KS,2014,million metric tons of carbon dioxide,4.4
res,KS,2013,million metric tons of carbon dioxide,4.2
res,KS,1999,million metric tons of carbon dioxide,4.6
res,KS,2002,million metric tons of carbon dioxide,4.4
res,KS,2017,million metric tons of carbon dioxide,3.4
res,KS,2016,million metric tons of carbon dioxide,3.4
res,KS,2015,million metric tons of carbon dioxide,3.7
res,KS,1998,million metric tons of carbon dioxide,4.4
res,KS,2004,million metric tons of carbon dioxide,4.1
res,KS,2000,million metric tons of carbon dioxide,4.4
res,KS,1997,million metric tons of carbon dioxide,4.3
res,KS,2007,million metric tons of carbon dioxide,3.9
res,KS,2010,million metric tons of carbon dioxide,4.2
res,KS,2003,million metric tons of carbon dioxide,4.4
res,KS,2011,million metric tons of carbon dioxide,4.1
res,KS,2001,million metric tons of carbon dioxide,4.2
res,AR,2008,million metric tons of carbon dioxide,2.3
res,AR,2009,million metric tons of carbon dioxide,2.2
res,AR,2005,million metric tons of carbon dioxide,2.2
res,AR,2006,million metric tons of carbon dioxide,2.1
res,AR,2012,million metric tons of carbon dioxide,1.6
res,AR,2014,million metric tons of carbon dioxide,2.4
res,AR,2013,million metric tons of carbon dioxide,2.2
res,AR,1999,million metric tons of carbon dioxide,2.7
res,AR,2002,million metric tons of carbon dioxide,2.6
res,AR,2017,million metric tons of carbon dioxide,1.6
res,AR,2016,million metric tons of carbon dioxide,1.7
res,AR,2015,million metric tons of carbon dioxide,2.0
res,AR,1998,million metric tons of carbon dioxide,2.4
res,AR,2004,million metric tons of carbon dioxide,2.3
res,AR,2000,million metric tons of carbon dioxide,2.9
res,AR,1997,million metric tons of carbon dioxide,2.7
res,AR,2007,million metric tons of carbon dioxide,2.1
res,AR,2010,million metric tons of carbon dioxide,2.3
res,AR,2003,million metric tons of carbon dioxide,2.5
res,AR,2011,million metric tons of carbon dioxide,2.1
res,AR,2001,million metric tons of carbon dioxide,2.7
res,NY,2008,million metric tons of carbon dioxide,34.9
res,NY,2009,million metric tons of carbon dioxide,32.5
res,NY,2005,million metric tons of carbon dioxide,39.1
res,NY,2006,million metric tons of carbon dioxide,32.5
res,NY,2012,million metric tons of carbon dioxide,30.0
res,NY,2014,million metric tons of carbon dioxide,35.2
res,NY,2013,million metric tons of carbon dioxide,31.9
res,NY,1999,million metric tons of carbon dioxide,34.3
res,NY,2002,million metric tons of carbon dioxide,36.0
res,NY,2017,million metric tons of carbon dioxide,31.3
res,NY,2016,million metric tons of carbon dioxide,30.7
res,NY,2015,million metric tons of carbon dioxide,35.3
